disasterNumber,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,state,declarationDate,disasterType,incidentType,title
1102,0,1,1,1,ID,1996-02-11T00:00:00 -05:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1103,0,0,1,1,NC,1996-02-23T00:00:00 -05:00,DR,Snow,WINTER STORM
1104,0,1,1,1,AL,1996-02-23T00:00:00 -05:00,DR,Severe Storm(s),"SEVERE WINTER STORMS, ICE AND FLOODING"
1105,0,0,1,1,MT,1996-02-23T00:00:00 -05:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, AND ICE JAMS"
1106,0,0,1,1,ME,1996-03-13T00:00:00 -05:00,DR,Severe Storm(s),"SEVERE STORMS, ICE JAMS, FLOODING"
1107,0,0,1,1,OR,1996-03-19T00:00:00 -05:00,DR,Severe Storm(s),SEVERE STORMS  AND HIGH WINDS
1108,0,1,0,0,AL,1996-03-20T00:00:00 -05:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING AND TORNADOES"
1109,0,0,1,1,IN,1996-04-02T00:00:00 -05:00,DR,Flood,BLIZZARD OF 96
1110,0,1,1,1,AR,1996-04-23T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND TORNADOES
1110,0,1,1,1,IL,1996-04-23T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND TORNADOES
1111,0,1,1,1,AR,1996-04-23T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND TORNADOES
1112,0,1,1,1,IL,1996-05-06T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1113,0,0,1,1,MT,1996-05-16T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, ICE JAMS, SOIL SATURATION"
1114,0,0,1,1,ME,1996-05-20T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, MUDSLIDES, FLOODING"
1115,0,1,1,1,WV,1996-05-23T00:00:00 -04:00,DR,Flood,"FLOODING, HEAVY WINDS"
1116,0,0,1,1,MN,1996-06-01T00:00:00 -04:00,DR,Flood,FLOODING AND SEVERE STORMS
1117,0,1,1,1,KY,1996-06-01T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING AND TORNADOES"
1118,0,0,1,1,ND,1996-06-05T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS,FLOODING, &  ICE JAMS"
1119,0,1,0,1,AK,1996-06-07T00:00:00 -04:00,DR,Fire,WILDLAND FIRES
1120,0,1,1,1,PA,1996-06-18T00:00:00 -04:00,DR,Flood,"FLOODING, SEVERE STORMS"
1121,0,0,1,1,IA,1996-06-24T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1122,0,0,1,1,OH,1996-06-24T00:00:00 -04:00,DR,Flood,FLOODING
1123,0,0,1,1,NE,1996-06-25T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND TORNADOES
1124,0,0,1,1,VT,1996-06-27T00:00:00 -04:00,DR,Flood,EXTREME RAINFALL AND FLOODING
1125,0,1,1,1,IN,1996-07-03T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1126,0,1,1,1,VI,1996-07-11T00:00:00 -04:00,DR,Hurricane,HURRICANE BERTHA
1127,0,1,1,1,NC,1996-07-18T00:00:00 -04:00,DR,Hurricane,HURRICANE BERTHA
1128,0,1,1,1,MI,1996-07-23T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1129,0,1,1,1,IL,1996-07-25T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1130,0,1,1,1,PA,1996-07-26T00:00:00 -04:00,DR,Flood,"SEVERE STORMS, FLOODING, AND TORNADOES"
1131,0,0,1,1,WI,1996-08-02T00:00:00 -04:00,DR,Flood,"SEVERE STORMS, FLOODING AND TORNADOES"
1132,0,1,1,1,WV,1996-08-14T00:00:00 -04:00,DR,Fire,"HEAVY RAINS, HIGH WINDS, FLOODING, AND SLIDES"
1133,0,0,1,1,IA,1996-08-21T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, AND FLOODING"
1134,0,1,1,1,NC,1996-09-06T00:00:00 -04:00,DR,Hurricane,HURRICANE FRAN
1135,0,1,1,1,VA,1996-09-06T00:00:00 -04:00,DR,Hurricane,HURRICANE FRAN AND ASSOCIATED SEVERE STORM COND
1136,0,1,1,1,PR,1996-09-11T00:00:00 -04:00,DR,Hurricane,HURRICANE HORTENSE
1137,0,1,1,1,WV,1996-09-11T00:00:00 -04:00,DR,Severe Storm(s),"HURRICANE FRAN AND ASSOCIATED HEAVY RAINS,FLOODING HIGHWIND"
1138,0,1,1,1,PA,1996-09-13T00:00:00 -04:00,DR,Flood,FLOODING ASSOCIATED WITH TROPICAL DEPRESSION FRAN
1139,0,1,0,1,MD,1996-09-17T00:00:00 -04:00,DR,Hurricane,SEVERE STORMS AND FLOODING ASSOC WITH TROPICAL STORM FRAN
1140,0,0,1,1,SC,1996-09-30T00:00:00 -04:00,DR,Flood,SEVERE WINDS AND FLOODING ASSOC WITH HURRICANE FRAN
1141,0,1,0,0,FL,1996-10-15T00:00:00 -04:00,DR,Severe Storm(s),TROPICAL STORM JOSEPHINE
1142,0,1,1,1,MA,1996-10-25T00:00:00 -04:00,DR,Flood,EXTREME WEATHER CONDITONS AND FLOODING
1143,0,1,1,1,ME,1996-10-28T00:00:00 -05:00,DR,Flood,SEVERE STORMS AND FLOODING
1144,0,1,1,1,NH,1996-10-29T00:00:00 -05:00,DR,Flood,FALL NORTHEASTER RAINSTORM
1145,0,1,0,0,NJ,1996-11-19T00:00:00 -05:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1146,0,1,1,1,NY,1996-11-19T00:00:00 -05:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, HEAVY RAINS, HIGH WINDS"
1147,0,0,1,1,HI,1996-11-26T00:00:00 -05:00,DR,Flood,"PROLONGED AND HEAVY RAINS, HIGH SURF,FLOODING,LAND/MUD SLIDE"
1148,0,1,1,1,NY,1996-12-09T00:00:00 -05:00,DR,Severe Storm(s),"SEVERE STORMS HIGH WINDS, RAIN AND FLOODING"
1149,0,0,1,1,OR,1996-12-23T00:00:00 -05:00,DR,Flood,"FLOODING, LAND, MUD SLIDES, HIGH WINDS,SEVERE STORMS"
1150,0,1,1,1,PA,1996-12-23T00:00:00 -05:00,DR,Flood,"SEVERE THUNDERSTORMS, HIGH WINDS,RAIN, FLOODING"
1151,0,0,1,1,MN,1997-01-07T00:00:00 -05:00,DR,Severe Storm(s),SEVERE ICE STORM
1152,0,0,1,1,WA,1997-01-07T00:00:00 -05:00,DR,Severe Ice Storm,SEVERE ICE STORM
1153,0,1,1,1,NV,1997-01-03T00:00:00 -05:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, MUD AND LANDSLIDES"
1154,0,1,1,1,ID,1997-01-04T00:00:00 -05:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, MUD AND LANDSLIDES"
1155,0,1,1,1,CA,1997-01-04T00:00:00 -05:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, MUD AND LANDSLIDES"
1156,0,0,1,1,SD,1997-01-10T00:00:00 -05:00,DR,Severe Storm(s),SEVERE WINTER STORMS AND BLIZZARD CONDITIONS
1157,0,0,1,1,ND,1997-01-12T00:00:00 -05:00,DR,Severe Storm(s),SEVERE WINTER STORMS AND BLIZZARD CONDITIONS
1158,0,0,1,1,MN,1997-01-16T00:00:00 -05:00,DR,Severe Storm(s),SEVERE WINTER STORMS
1159,0,1,1,1,WA,1997-01-17T00:00:00 -05:00,DR,Severe Storm(s),"SEVERE WINTER STORMS, LAND & MUDS SLIDES,FLOODING"
1160,0,1,1,1,OR,1997-01-23T00:00:00 -05:00,DR,Severe Storm(s),"SEVERE WINTER STORMS, LAND AND MUDSLIDES, FLOODING"
1161,0,0,1,1,SD,1997-02-28T00:00:00 -05:00,DR,Severe Storm(s),SEVERE WINTER STORM
1162,0,1,1,1,AR,1997-03-02T00:00:00 -05:00,DR,Severe Storm(s),SEVERE STORMS AND TORNADOES
1163,0,1,1,1,KY,1997-03-04T00:00:00 -05:00,DR,Severe Storm(s),"SEVERE STORM, FLOODING, AND TORNADOES"
1164,0,1,1,1,OH,1997-03-04T00:00:00 -05:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1165,0,1,1,1,IN,1997-03-06T00:00:00 -05:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1166,0,0,1,1,FM,1997-03-11T00:00:00 -05:00,DR,Typhoon,TYPHOON FERN
1167,0,1,1,1,TN,1997-03-07T00:00:00 -05:00,DR,Tornado,"HEAVY RAINS, TORNADOES, FLOODING, HAIL, HIGH WINDS"
1168,0,1,1,1,WV,1997-03-07T00:00:00 -05:00,DR,Flood,"HEAVY & WIND DRIVEN RAIN, HIGH WINDS,FLOODING,SLIDES"
1169,0,0,1,1,LA,1997-03-18T00:00:00 -05:00,DR,Severe Storm(s),SEVERE  WINTER STORM
1170,0,1,1,1,IL,1997-03-21T00:00:00 -05:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1171,0,1,1,1,TN,1997-04-02T00:00:00 -05:00,DR,Severe Storm(s),SEVERE STORMS AND TORNADOES
1172,0,1,1,0,WA,1997-04-02T00:00:00 -05:00,DR,Flood,"HEAVY RAINS, SNOW MELT, FLOODING, LAND & MUD SLIDES"
1173,0,1,1,1,SD,1997-04-07T00:00:00 -04:00,DR,Flood,"SEVERE FLOODING, SEVER WINTER STORMS,HEAVY RAINS HIGH WINDS"
1174,0,1,1,1,ND,1997-04-07T00:00:00 -04:00,DR,Flood,"SEVERE FLOODING,SEVERE WINTER STORMS, SNOWMELT, SPRING RAINS"
1175,0,1,1,1,MN,1997-04-08T00:00:00 -04:00,DR,Flood,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS"
1176,0,1,1,1,AR,1997-04-14T00:00:00 -04:00,DR,Flood,"FLOODING, SEVERE STORMS"
1177,0,1,1,0,ID,1997-06-13T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, SNOWMELT, LAND/MUD SLIDES, FLOODING"
1178,0,1,0,0,MS,1997-06-13T00:00:00 -04:00,DR,Flood,FLOODING
1179,0,1,1,0,TX,1997-07-07T00:00:00 -04:00,DR,Flood,SEVERE STORMS AND FLOODING
1180,0,1,1,0,WI,1997-07-07T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1181,0,1,1,0,MI,1997-07-11T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES,AND FLOODING"
1182,0,1,0,0,WA,1997-07-21T00:00:00 -04:00,DR,Flood,"FL00DING, SNOW MELT"
1183,0,0,1,0,MT,1997-07-25T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS,ICE JAMS, SNOW MELT, FLOODING"
1184,0,1,1,0,VT,1997-07-25T00:00:00 -04:00,DR,Flood,"EXCESSIVE RAINFALL, HIGH WINDS, AND FLOODING"
1185,0,1,1,0,AL,1997-07-25T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING,HIGH WINDS, ASSOC WITH HURR DANNY"
1186,0,1,1,0,CO,1997-08-01T00:00:00 -04:00,DR,Flood,"SEVERE STORMS, HEAVY RAIN, FLASH FLOODS, FLOODING, MUDSLIDES"
1187,0,1,1,0,MN,1997-08-25T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, HIGH WINDS, FLOODING"
1188,0,1,0,0,IL,1997-09-17T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1189,0,1,1,0,NJ,1997-09-23T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1190,0,0,1,0,NE,1997-11-01T00:00:00 -05:00,DR,Severe Storm(s),"SEVERE SNOW STORMS, RAIN, AND STRONG WINDS"
1191,0,0,1,1,IA,1997-11-20T00:00:00 -05:00,DR,Snow,SEVERE SNOWSTORMS
1192,0,1,1,0,MP,1997-12-08T00:00:00 -05:00,DR,Typhoon,SUPER TYPHOON KEITH
1193,0,1,1,0,GU,1997-12-17T00:00:00 -05:00,DR,Typhoon,"TYPHOON PAKA, TORRENTIAL RAINS, HIGH WINDS, HIGH SURF"
1194,0,1,1,0,MP,1997-12-24T00:00:00 -05:00,DR,Typhoon,SUPER TYPHOON PAKA
1195,0,1,1,0,FL,1998-01-06T00:00:00 -05:00,DR,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING"
1196,0,1,1,0,NY,1998-01-06T00:00:00 -05:00,DR,Snow,SEVERE STORMS AND FLOODING
1197,0,1,1,0,TN,1998-01-13T00:00:00 -05:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1198,0,1,1,0,ME,1998-01-13T00:00:00 -05:00,DR,Severe Storm(s),"SEVERE ICE STORMS, RAINS AND HIGH WINDS"
1199,0,1,1,0,NH,1998-01-15T00:00:00 -05:00,DR,Severe Storm(s),"SEVERE ICE STORM, RAINS AND HIGH WINDS"
1200,0,1,1,0,NC,1998-01-15T00:00:00 -05:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1201,0,1,1,0,VT,1998-01-15T00:00:00 -05:00,DR,Severe Storm(s),"SEVERE ICE STORMS, RAIN, HIGH WINDS AND FLOODING"
1202,0,0,1,0,NM,1998-01-29T00:00:00 -05:00,DR,Severe Storm(s),SEVERE WINTER STORM
1203,0,1,1,0,CA,1998-02-09T00:00:00 -05:00,DR,Severe Storm(s),SEVERE WINTER STORMS AND FLOODING
1204,0,1,1,0,FL,1998-02-12T00:00:00 -05:00,DR,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING"
1205,0,0,1,0,DE,1998-02-13T00:00:00 -05:00,DR,Severe Storm(s),"SEVERE WINTER STORMS, HIGH WINDS, AND FLOODING"
1206,0,1,1,0,NJ,1998-03-03T00:00:00 -05:00,DR,Coastal Storm,"SEVERE WINTER COASTAL STORM, HIGH WINDS, FLOODING"
1207,0,0,1,0,KY,1998-03-03T00:00:00 -05:00,DR,Severe Storm(s),SEVERE WINTER STORM
1208,0,1,1,0,AL,1998-03-09T00:00:00 -05:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1209,0,1,1,0,GA,1998-03-11T00:00:00 -05:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1210,0,0,1,0,MH,1998-03-20T00:00:00 -05:00,DR,Drought,"DROUGHT, CROP LOSSES"
1211,0,1,1,0,NC,1998-03-22T00:00:00 -05:00,DR,Severe Storm(s),"SEVERE STORMS TORNADOES, AND FLOODING"
1212,0,1,1,0,MN,1998-04-01T00:00:00 -05:00,DR,Tornado,TORNADOES AND SEVERE STORMS
1213,0,0,1,0,FM,1998-04-03T00:00:00 -05:00,DR,Drought,SEVERE DROUGHT
1214,0,1,1,0,AL,1998-04-09T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND TORNADOES
1215,0,1,1,0,TN,1998-04-20T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES AND FLOODING"
1216,0,1,1,0,KY,1998-04-29T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES,AND FLOODING"
1217,0,0,1,0,IN,1998-05-08T00:00:00 -04:00,DR,Severe Storm(s),SEVERE WINTER STORM
1218,0,1,1,0,SD,1998-06-01T00:00:00 -04:00,DR,Flood,"FLOODING, SEVERE STORMS, TORNADOES"
1219,0,1,0,0,PA,1998-06-08T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES,AND FLOODING"
1220,0,1,1,0,ND,1998-06-15T00:00:00 -04:00,DR,Flood,"FLOODING, GROUND SATURATION,SEVERE STORMS"
1221,0,1,1,0,OR,1998-06-12T00:00:00 -04:00,DR,Flood,FLOODING
1222,0,0,1,0,NY,1998-06-16T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND TORNADOES
1223,0,1,1,0,FL,1998-06-18T00:00:00 -04:00,DR,Fire,EXTREME FIRE HAZARD
1224,0,1,0,0,MA,1998-06-23T00:00:00 -04:00,DR,Flood,HEAVY RAINS AND FLOODING
1225,0,0,1,0,MN,1998-06-23T00:00:00 -04:00,DR,Tornado,"SEVERE STORMS, STRAIGHT LINE WINDS, AND TORNADOES"
1226,0,0,1,0,MI,1998-06-24T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS
1227,0,1,1,0,OH,1998-06-30T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, AND TORNADOES"
1228,0,1,1,0,VT,1998-06-30T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1229,0,1,1,0,WV,1998-07-01T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1230,0,1,1,1,IA,1998-07-02T00:00:00 -04:00,DR,Flood,"SEVERE STORMS, TORNADOES AND FLOODING"
1231,0,1,1,0,NH,1998-07-02T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1232,0,0,1,0,ME,1998-07-02T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1233,0,1,1,0,NY,1998-07-07T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1234,0,0,1,0,IN,1998-07-22T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS AND TORNADOES, AND FLOODING"
1235,0,1,1,0,TN,1998-07-23T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1236,0,0,1,0,WI,1998-07-24T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS,STRAIGH LINE WINDS, TORNADOES,RAIN,AND FLOODI"
1237,0,0,1,0,MI,1998-08-05T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND HIGH WINDS
1238,0,1,1,0,WI,1998-08-12T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1239,0,1,1,1,TX,1998-08-26T00:00:00 -04:00,DR,Severe Storm(s),TROPICAL STORM CHARLEY
1240,0,1,1,1,NC,1998-08-27T00:00:00 -04:00,DR,Hurricane,HURRICANE BONNIE
1241,0,1,1,1,FL,1998-09-04T00:00:00 -04:00,DR,Hurricane, HURRICANE EARL
1242,0,1,1,1,VA,1998-09-04T00:00:00 -04:00,DR,Hurricane,HURRICANE BONNIE
1243,0,0,1,1,SC,1998-09-04T00:00:00 -04:00,DR,Hurricane,HURRICANE BONNIE
1244,0,1,1,1,NY,1998-09-11T00:00:00 -04:00,DR,Severe Storm(s),"NY - SEVERE WX, SEPT 7, 1998"
1245,0,1,1,0,TX,1998-09-23T00:00:00 -04:00,DR,Severe Storm(s),HURRICANE GEORGES - TEXAS
1246,0,1,1,1,LA,1998-09-23T00:00:00 -04:00,DR,Hurricane,HURRICANE GEORGES/TS FRANCES
1247,0,1,1,1,PR,1998-09-24T00:00:00 -04:00,DR,Hurricane,HURRICANE GEORGES - 18 SEP 98
1248,0,1,1,1,VI,1998-09-24T00:00:00 -04:00,DR,Hurricane,HURRICANE GEORGES - 18 SEP 98
1249,0,1,1,1,FL,1998-09-28T00:00:00 -04:00,DR,Hurricane,HURRICANE GEORGES 
1250,0,1,1,1,AL,1998-09-30T00:00:00 -04:00,DR,Hurricane,HURRICANE GEORGES - 18 SEP 98
1251,0,1,1,1,MS,1998-10-01T00:00:00 -04:00,DR,Hurricane,HURRICANE GEORGES
1252,0,0,1,1,WA,1998-10-05T00:00:00 -04:00,DR,Severe Storm(s),WA STORMS & FLOODING 5/26/98
1253,0,1,1,1,MO,1998-10-14T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING AND TORNADOES"
1254,0,1,1,1,KS,1998-10-14T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING AND TORNADOES"
1255,0,1,1,1,WA,1998-10-16T00:00:00 -04:00,DR,Mud/Landslide,WA LANDSLIDE 3/6/98
1256,0,1,0,1,MO,1998-10-19T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1257,0,1,1,1,TX,1998-10-21T00:00:00 -04:00,DR,Flood,TX-FLOODING 10/18/98
1258,0,1,1,1,KS,1998-11-05T00:00:00 -05:00,DR,Severe Storm(s),KS-FLOODING  10/31/98
1259,0,1,1,1,FL,1998-11-06T00:00:00 -05:00,DR,Severe Storm(s),TROPICAL STORM MITCH
1260,0,0,1,1,TN,1999-01-15T00:00:00 -05:00,DR,Severe Storm(s),SEVERE WINTER STORM
1261,0,0,1,1,AL,1999-01-15T00:00:00 -05:00,DR,Severe Storm(s),RIV-SEVERE WINTER WX 12/23/98
1262,0,1,1,1,TN,1999-01-19T00:00:00 -05:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES AND HIGH WINDS"
1263,0,0,1,1,ME,1999-01-21T00:00:00 -05:00,DR,Severe Storm(s),ME - FLOODING 10/16/98
1264,0,0,1,1,LA,1999-01-21T00:00:00 -05:00,DR,Severe Storm(s),SEVERE ICE STORM
1265,0,0,1,1,MS,1999-01-25T00:00:00 -05:00,DR,Severe Ice Storm,"SEVERE WINTER STORMS, ICE AND FREEZING RAIN"
1266,0,1,1,1,AR,1999-01-23T00:00:00 -05:00,DR,Severe Storm(s),AR SEVERE WEATHER 1-21-99
1267,0,1,0,1,CA,1999-02-09T00:00:00 -05:00,DR,Freezing,CA-CITRUS CROP DAMAGE 2/2/99
1268,0,0,1,1,WY,1999-02-17T00:00:00 -05:00,DR,Severe Ice Storm,WY - WINTER STORM  10/5/98
1269,0,1,1,1,LA,1999-04-09T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES AND FLOODING"
1270,0,1,0,1,MO,1999-04-20T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1271,0,1,1,1,GA,1999-04-20T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND TORNADOES
1272,0,1,1,1,OK,1999-05-04T00:00:00 -04:00,DR,Tornado,"OK, TORNADOES 5/3/99"
1273,0,1,1,1,KS,1999-05-04T00:00:00 -04:00,DR,Tornado,SEVERE STORMS AND TORNADOES
1274,0,1,1,1,TX,1999-05-06T00:00:00 -04:00,DR,Tornado,"TX, TORNADO 5/4/99"
1275,0,1,1,1,TN,1999-05-12T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES AND FLOODING"
1276,0,1,1,1,CO,1999-05-17T00:00:00 -04:00,DR,Severe Storm(s),CO-FLOODING 4/30/99
1277,0,1,1,1,IA,1999-05-21T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, AND TORNADOES"
1278,0,1,1,1,IL,1999-05-28T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLASH FLOODING
1279,0,1,1,1,ND,1999-06-08T00:00:00 -04:00,DR,Flood,"SEVERE STORMS, FLOODING, SNOW, ICE, GROUND SATURATION, LANSLIDES, MUDSLIDES, AND TOR"
1280,0,1,1,1,SD,1999-06-09T00:00:00 -04:00,DR,Tornado,"SEVERE STORMS, TORNADOES AND FLOODING"
1281,0,1,1,1,NV,1999-07-20T00:00:00 -04:00,DR,Severe Storm(s),NV - FLASH FLOODING 7/8/99
1282,0,1,1,1,IA,1999-07-22T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1283,0,1,1,1,MN,1999-07-28T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, WINDS, AND FLOODING"
1284,0,0,1,1,WI,1999-08-16T00:00:00 -04:00,DR,Flood,WI-FLOOD-07/20/99
1285,0,1,1,1,UT,1999-08-16T00:00:00 -04:00,DR,Tornado,"TORNADO, SEVERE THUNDERSTORMS, AND HAIL"
1286,0,1,1,1,NE,1999-08-20T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1287,0,1,1,1,TX,1999-08-22T00:00:00 -04:00,DR,Hurricane,HURRICANE BRET 
1288,0,0,1,1,MN,1999-08-26T00:00:00 -04:00,DR,Severe Ice Storm,SEVERE ICE STORM AND FLOODING
1289,0,1,1,1,PA,1999-09-01T00:00:00 -04:00,DR,Severe Storm(s),PA - FLOODING 8/20/99
1290,0,1,0,1,VA,1999-09-06T00:00:00 -04:00,DR,Hurricane,VIRGINIA TROPICAL STORM DENNIS 08/27/99
1291,0,1,0,1,NC,1999-09-09T00:00:00 -04:00,DR,Hurricane,HURRICANE DENNIS 
1292,0,1,1,1,NC,1999-09-16T00:00:00 -04:00,DR,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS
1293,0,1,1,1,VA,1999-09-18T00:00:00 -04:00,DR,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS
1294,0,1,1,1,PA,1999-09-18T00:00:00 -04:00,DR,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS
1295,0,1,1,1,NJ,1999-09-18T00:00:00 -04:00,DR,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS
1296,0,1,1,1,NY,1999-09-19T00:00:00 -04:00,DR,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS
1297,0,1,1,1,DE,1999-09-21T00:00:00 -04:00,DR,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS
1298,0,1,0,1,PA,1999-09-22T00:00:00 -04:00,DR,Flood,TROPICAL DEPRESSION DENNIS PA
1299,0,1,1,1,SC,1999-09-21T00:00:00 -04:00,DR,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS
1300,0,0,1,1,FL,1999-09-22T00:00:00 -04:00,DR,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS
1301,0,0,1,1,NM,1999-09-22T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE ICE STORMS, FLOODING AND HEAVY RAINS"
1302,0,1,1,1,CT,1999-09-23T00:00:00 -04:00,DR,Hurricane,HURRICANE FLOYD 
1303,0,1,1,1,MD,1999-09-24T00:00:00 -04:00,DR,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS
1304,0,1,0,1,AZ,1999-10-15T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, HIGH WINDS"
1305,0,0,1,1,NH,1999-10-18T00:00:00 -04:00,DR,Hurricane,TROPICAL STORM FLOYD 
1306,0,1,1,1,FL,1999-10-20T00:00:00 -04:00,DR,Hurricane,FL-HURRICANE IRENE-DR-REQ
1307,0,0,1,1,VT,1999-11-10T00:00:00 -05:00,DR,Severe Storm(s),TROPICAL STORM FLOYD
1308,0,0,1,1,ME,1999-11-18T00:00:00 -05:00,DR,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS
1309,0,1,1,1,VI,1999-11-23T00:00:00 -05:00,DR,Hurricane,HURRICANE LENNY MAJOR DECLARATION
1310,0,1,1,1,KY,2000-01-10T00:00:00 -05:00,DR,Tornado,"TORNADOES, SEVERE STORMS, TORRENTIAL RAINS, AND FLASH FLOODING"
1311,0,0,1,1,GA,2000-01-28T00:00:00 -05:00,DR,Severe Storm(s),SEVERE WINTER STORM
1312,0,0,1,1,NC,2000-01-31T00:00:00 -05:00,DR,Severe Storm(s),SEVERE WINTER STORM
1313,0,0,1,1,SC,2000-01-31T00:00:00 -05:00,DR,Severe Storm(s),SEVERE WINTER STORM
1314,0,0,1,1,LA,2000-02-15T00:00:00 -05:00,DR,Snow,SEVERE WINTER STORM 
